"student_id","final_score","grade","pass_fail","previous_score","math_prev_score","science_prev_score","language_prev_score","daily_study_hours","attendance_percentage","homework_completion_rate","sleep_hours","screen_time_hours","physical_activity_minutes","motivation_score","exam_anxiety_score","parent_education_level","study_environment"
"S0222",67.34254879,"C",1,71.2569731834509,75.8801415980148,70.5343798298733,66.9550481295534,3.82641651597687,85.339714565507,85.0108660229268,6.406687536,5.14106378943297,116.976836651109,4.600388029,5.19904078994503,"Master","Noisy"
"S0223",56.6979735586792,"D",1,45.1521122305451,45.450264080146,41.1900126255453,43.0840845634369,3.14139107224663,53.8399477804463,70.9623962282005,8.16767648910283,1.85265194696888,81.7458143906677,7.5321338460161,2.38994341830539,"Master","Moderate"
"S0224",72.0971088,"C",1,60.2243691682688,56.989685279741,58.6845615200736,69.66280745,3.54129338683328,70.5852898074812,84.5616426343533,6.02345430697767,5.48709525039087,110.093795030109,8.670373686,1.87920062994517,"Master","Noisy"
"S0225",47.0437052714641,"F",0,54.58613022,58.0772467905629,45.118056887726,57.3688958451637,1.78594786782484,59.1653449434371,66.5314558768179,5.92928623369241,4.28073045923721,88.57909537462,4.55996872161896,6.94895017264795,"Bachelor","Moderate"
"S0226",57.3179045004239,"D",1,53.4194303858496,55.3868573129583,54.4858989227143,46.7420225403501,1.84698344820968,54.1768573402412,66.4704432887549,5.85094420283392,5.40927400410341,72.772187392848,5.03594440658554,6.08239373,"Bachelor","Noisy"
"S0227",77.2427693735154,"C",1,93.5155805113845,97.9915466115232,93.5216078881956,95.94576196,1.16598930203963,88.2451005212813,61.0866888428643,7.46922833767851,3.42640358555099,106.914680646003,4.07374396693403,4.50687167726993,"Bachelor","Noisy"
"S0228",53.89737385502,"D",1,61.6203748566718,64.7962338650817,57.5349317013309,53.88385491198,2.28827014078292,71.50767641,74.2040427660574,7.0143155510443,3.710166725,72.4231299155698,7.56191547668086,2.66207949222019,"Bachelor","Moderate"
"S0229",95.1177195,"A",1,89.0625605347412,94.31032411,92.3587888769033,94.4760158,3.238978645,83.1070955786596,81.639201697078,6.25700389511262,5.59519138514336,108.176535345932,9.32040635167543,1.41635699349247,"Bachelor","Noisy"
"S0230",88.6367863160223,"B",1,74.7126244298495,72.0364483720466,79.4004751179823,72.3570011707601,4.43173965598931,76.825341764726,87.9973657201563,6.09558878231221,5.49954771677336,56.2419092618189,8.0239798960126,2.59488043413204,"High School","Moderate"
"S0231",96.0462685513103,"A",1,83.7146216947907,90.30159202,75.67682237,83.2464407510948,3.66770978983472,97.3488080177516,89.1080218561569,7.27043864372309,3.240804367,41.5931766386689,9.89224052554589,1,"High School","Noisy"
"S0232",59.0673154498565,"D",1,67.6450401207856,68.6330381442476,63.8314162279545,74.2740233584965,2.74158529359901,72.5316443702356,67.6689941593779,6.86382862705137,2.37206315817841,106.978301792664,4.37820191499857,8.53590730076979,"High School","Noisy"
"S0233",89.1179523469875,"B",1,71.7297136544498,82.1060180175761,67.8840019055133,65.29389581,4.81248045757655,78.4154786334753,87.8730172893445,7.2630771324749,2.96585217282132,82.86736474134,9.41800651090898,1,"Master","Noisy"
"S0234",87.2384362209261,"B",1,67.0884731600375,63.6425340695897,62.38895765,60.1028822344726,3.87698080230333,70.2974124819494,92.4657104965411,6.7527262227989,2.93882164264875,110.018315842406,8.88440972432008,1,"Master","Noisy"
"S0235",61.0930792830592,"D",1,50.7383643288924,59.4181833447187,54.8857385385512,47.8203676971624,4.720660811,66.8453450396492,99.74170948,6.82086999488828,2.434334375,114.404448629314,5.885449123,4.34814595826455,"Bachelor","Quiet"
"S0236",87.2468562266304,"B",1,79.7348663393828,80.724420256696,78.7657356455188,84.9267605944794,3.11035189308866,78.6762647944133,80.8165421055164,6.97838687608804,2.34289802166483,34.8265551334304,9.841159311,2.27564374394034,"Bachelor","Moderate"
"S0237",56.9958239038546,"D",1,55.4424799342471,52.1853899161748,54.119905727694,47.8457495568629,2.03561709917256,65.6686475534749,63.3789284679502,6.220701872,5.3053146823986,75.0872371672982,5.72762648902849,3.43617866026734,"High School","Quiet"
"S0238",50.3041724597144,"D",1,41.33737815373,38.9179489834584,31.3180663316962,27.1766001631771,1.21130674545889,69.76318174,58.57351275,7.57079220100616,1.34930960342331,63.7468094167076,9.33582834296931,1,"Bachelor","Noisy"
"S0239",84.260927070749,"B",1,75.5009762748942,73.8992397339226,78.6780664259404,73.2451819828492,3.9043394059354,83.6364129533688,87.7296603209215,6.80131112440617,4.38805591049797,86.3272557363105,9.28449146244514,1.79280221057056,"Master","Noisy"
"S0240",54.7193503093621,"D",1,49.7410873673877,51.8619170993973,43.5447953931203,52.49979137,1.48521199202214,65.55427692,56.8726500773508,5.5965872771011,1.86410025728226,101.423207748209,8.54594569961784,1.43619214549443,"Bachelor","Moderate"
"S0241",87.0731343557425,"B",1,91.7252221394103,94.3393995795878,92.0248852907419,97.7265308881044,2.21110051308787,74.3415513899853,68.4158618407625,6.77941588103552,2.72252946697032,55.25311944,7.38082284287711,2.28457330259259,"High School","Moderate"
"S0242",88.1611004818559,"B",1,92.4660717351423,89.5975717154494,93.8529564249333,90.1502649247153,3.12988363153559,84.42798975,84.56048801,7.41190046011972,1.30771517067418,80.1118545935854,4.72001649770133,5.84561640418539,"Bachelor","Moderate"
"S0243",95.6824001707952,"A",1,90.3175414621247,90.1957685008198,97.1208344413179,88.2604084265447,3.25766635111899,98.6739085530878,89.713190332636,8.04757056402097,2.349868184,93.785572191441,7.191830407,3.0806875832506,"Master","Moderate"
"S0244",75.81584536,"C",1,60.3587285140494,71.0700803071088,53.8146265184539,66.1282321853282,3.40233278794854,69.0260559238262,81.9261541161927,6.007367089,4.842105356,42.0987974552161,6.14077753392961,4.88966125170718,"High School","Noisy"
"S0245",40.070261829144,"F",0,40.8501139090877,49.4878297595913,25.7525531299836,31.5014054106106,1.6650213213988,65.9411448148121,70.4326549855685,6.45387532222907,5.42507662273629,103.266021535614,8.75330219893211,2.53816669013325,"Bachelor","Moderate"
"S0246",100,"A",1,91.05752094,93.2391392906951,91.9767686660934,89.1149170664099,2.51894961928659,92.7384724809255,65.6191958399286,8.11522442701437,2.10763575951184,84.5498639867676,8.54877523898107,1.75822782102429,"Master","Quiet"
"S0247",77.40959918,"C",1,63.5501281574523,63.7401455482933,72.5526840650066,64.5022476070776,3.46877690846787,72.869883658006,87.9850252902467,6.348193976,3.31773919629461,115.458369340229,9.46367504423563,1,"High School","Moderate"
"S0248",89.8340011884487,"B",1,93.1660150474018,93.7661716809931,99.360746812099,95.41210865,4.87927545853514,82.3738993643602,94.773012511714,7.19150154102639,3.35162023968603,60.5576027217624,4.08898097459025,6.12513000769589,"High School","Moderate"
"S0249",100,"A",1,92.99909874,96.066688603561,94.047395816282,90.45006527,3.91052455079875,74.32298771104,90.64197359,5.98850112439314,5.36787652879867,39.7331348103479,8.85461930093828,1.63451125571101,"Master","Quiet"
"S0250",100,"A",1,86.91552005,81.8015572247128,84.4573391225446,87.08772511,4.69041502837583,86.8785760683972,95.6653881925598,6.30348454954167,4.81399526437903,75.5851080933233,9.63077231874801,1,"Bachelor","Quiet"
"S0251",76.8609929176127,"C",1,56.1946890638272,54.9078063767105,60.2303020470138,43.7530522967623,4.04884823325671,64.0235645177959,97.0905523814862,6.52882875547127,3.56538609184025,37.7229694538495,8.735802695,1.26358882302881,"Bachelor","Quiet"
"S0252",64.7201082393988,"D",1,61.1803750731059,52.8374547037179,56.3126440745836,57.8891330114366,3.3668678755696,71.4709397959914,79.2965005139964,6.3279505450844,4.35373600235887,117.257387099161,4.7811667592222,6.41546036160504,"Bachelor","Quiet"
"S0253",72.6542516592663,"C",1,86.8125169334271,88.8086325464535,89.1943057802082,89.0800604961995,1.76809347654538,77.1571567687667,70.8189662532629,7.7899234930892,5.23677526954683,33.4816462431472,4.48767462904533,7.02844155130972,"High School","Moderate"
"S0254",69.82150971,"C",1,57.4307102835953,60.666689982109,59.9580610794284,52.5192401123219,3.66674260757005,67.3891674394466,85.2698887592178,8.10791950499751,1.04769477012772,97.8153510996577,4.1250714388462,4.36737561652037,"High School","Quiet"
"S0255",59.1032486660232,"D",1,49.3221010677351,46.9061687562382,54.6231506052295,49.6170221756831,3.49351826383963,64.8296458083728,84.143655248348,7.64653388431803,3.01445015525024,77.259215832802,7.77247135496843,2.23754979677214,"Bachelor","Noisy"
"S0256",79.5253905810176,"C",1,70.6240694352093,78.4940032516594,84.4223696297647,72.8584319392228,3.40987668182907,76.6550026228261,83.1794973524946,6.585131993,5.53621583638539,63.175858724846,7.77803591115932,1.53326965539544,"High School","Moderate"
"S0257",92.4376401809421,"A",1,91.4885125788429,85.3596842638312,93.4505924147368,89.7757665745541,2.95914347195296,80.17014535,75.3630691970591,5.78640205953309,4.70156515421976,35.9257948057789,9.92148228530927,1,"High School","Noisy"
"S0258",74.1825017602554,"C",1,78.2816388171235,70.95976442,75.736820688586,79.1339576721064,3.1146264159571,85.1253741523685,81.0757693300377,7.08321692366054,3.71420687167037,85.99502318,6.38825904462457,4.01425716511075,"Master","Moderate"
"S0259",68.2852392633071,"C",1,71.3533643549151,72.4756234477149,71.22549279,66.539701528492,2.33777010847242,72.6922082537977,73.0644599741151,7.44199801670097,3.64822263517567,82.669829645186,5.991437709,4.67800066215749,"Bachelor","Moderate"
"S0260",61.3343710975146,"D",1,45.3447071573923,50.580198670453,36.4993276329467,44.311650758912,3.07725077056921,54.3000062764299,81.9787089477258,6.75164511657379,2.73885048802219,55.279494576084,7.74654956310635,2.1413239932823,"Bachelor","Noisy"
"S0261",81.1421424444995,"B",1,73.8253974684543,82.2450359257437,70.351831813009,76.8764783164004,1.79022362271391,76.3675816344098,68.3247619556034,7.40188253311829,3.60260266820757,111.919953126928,8.95365203504556,1,"Bachelor","Quiet"
"S0262",98.6225523761291,"A",1,94.4529617557345,92.1585404413898,92.406549565169,95.2378265605767,4.22069758944151,87.3983574229995,96.1969486424762,7.069093306,4.27691599731727,57.3699006608553,9.620643697,1,"High School","Quiet"
"S0263",52.854244363531,"D",1,47.7046208380088,53.09802501,45.0841788483359,44.7719644901891,1.74310781879483,64.6552575848632,72.0486212681852,7.99847546476365,3.09181519214397,70.4752869532896,8.81874499707423,2.07775467312593,"High School","Noisy"
"S0264",63.7722042053432,"D",1,68.5081308800055,68.315588532502,69.2699052401741,69.6292129014595,1.33986515955787,81.0647274584282,58.1455349864396,6.419878774,4.570765732,78.938621032679,6.56004388369483,1,"High School","Quiet"
"S0265",86.5451582876758,"B",1,88.2555189560375,87.3923824563335,84.1434192941265,91.8285679092206,2.74498410542863,82.9455152943395,81.7937035572401,5.85934616797156,5.30616113630193,39.0208690358658,7.80948541187238,3.37794173980962,"Bachelor","Moderate"
"S0266",82.1039857023007,"B",1,80.7422739764812,85.16057366,86.34742731,70.4925675835939,3.63322975802425,79.7730388663968,80.4006154446932,7.28715867303644,1.77342424092431,113.894554729227,9.1377959602967,1.38343403,"High School","Moderate"
"S0267",73.6109565301846,"C",1,78.3358657547397,81.5974801468068,78.3369010793307,84.1312360795192,2.75086729973417,73.6520109712044,80.4479524380303,7.74046496235567,3.25773511408712,63.70825372,6.94365812987044,4.37251795165959,"Bachelor","Moderate"
"S0268",70.111467633259,"C",1,78.636624619291,70.7546638343698,78.5901230135979,76.9553509258857,2.10701652780523,83.421079824085,74.1688592015667,6.1737669226514,3.04010045642541,37.2701292486909,5.30011986223236,4.50131095088668,"High School","Quiet"
"S0269",70.0198253603396,"C",1,59.7720133170865,67.15471507,58.1325397345219,61.8994629832877,3.23268473556176,70.8075519789338,72.7702628973051,5.63461493620989,4.43732402,64.85620563,5.01834063848724,2.92025393748986,"Bachelor","Quiet"
"S0270",55.1287623303888,"D",1,56.1475514345471,63.04800821,56.923504853842,62.1337860527733,2.3880093416488,65.9736370808028,74.344989649135,7.36989644157891,2.24933732628965,84.0182292383323,4.000946467,6.42941617403816,"Master","Noisy"
"S0271",95.6749169996134,"A",1,84.5148635513183,81.3870500437706,88.6403548746564,77.6564950651659,4.73147076050653,72.7340583083318,94.9722270382637,6.51832898118451,4.20125457476138,76.2287404639197,8.30942796988771,2.96522515415064,"High School","Moderate"
"S0272",83.0647661211451,"B",1,84.5562367073549,86.535254374542,80.2205856288004,81.0090317,4.69058055841429,89.5001793289529,93.111979294466,6.38763008399061,5.387446209,92.5087776633547,4.66658325307594,6.25813855243748,"Bachelor","Noisy"
"S0273",81.4674098535671,"B",1,87.6889775219057,90.1591284533194,84.3983950765294,86.2462340425272,3.00948727988838,77.7060889386726,86.8491344523788,7.5454584859275,3.09065799896811,34.993554786112,5.46303459817564,3.87427391833632,"Master","Quiet"
"S0274",79.0593773416819,"C",1,90.2282303906059,91.5315992197255,88.7096002467226,86.3094627849838,2.31153597607303,82.1577251484544,69.8469640575432,6.05719177697174,5.5550784998961,55.6086549244851,5.787257989,4.29950308632589,"Master","Noisy"
"S0275",69.7891269817521,"C",1,68.1238319373516,65.3723061681245,61.3944773199855,76.7985148165356,3.94852965582656,75.8536385240558,85.45341191,5.27375147613447,5.96581869466739,103.730751915609,7.362279161,2.10488457039947,"High School","Quiet"
"S0276",75.3273143044933,"C",1,67.583396207796,64.2252793681057,63.4871069091885,63.299535738662,1.14685177393227,67.8089084608145,61.8469924393481,8.56310270367804,1.53046024973976,37.1904319012225,6.38774366377462,2.79298987203601,"Bachelor","Moderate"
"S0277",90.5238351342341,"A",1,83.9062348431726,83.77846449,81.5251304754493,81.12850095,2.8990760241746,74.4855685303206,82.4187089732381,6.85180607430332,2.16526593992429,106.993735922636,8.04804395213897,2.90734461904088,"High School","Moderate"
"S0278",73.346902879905,"C",1,75.7480161927771,81.6116612890739,80.1199620963407,76.769961350792,2.34529357708133,67.2542701828852,72.7446928407627,5.74491181177081,5.75189875741047,38.2706482869396,4.33383195597222,4.46863573276262,"Master","Quiet"
"S0279",74.35212535,"C",1,78.6081782491737,81.3261790221458,79.92098489,72.5974306187932,4.68214354041022,82.909073889115,102.653288132448,6.81436847713922,5.79163843240693,105.100879340253,4.74363516558664,4.36254840383175,"High School","Quiet"
"S0280",76.6337806400004,"C",1,83.7685968189856,81.915525158555,84.7365463758233,81.7901932602042,1.04801210909073,79.1583671858612,63.1349994007278,7.3611945263991,1.48853637693379,62.4709561,6.9952690211996,1.90070534532801,"Bachelor","Quiet"
"S0281",86.5610249700109,"B",1,88.9502937999661,92.8087873532079,93.20478361,90.537560106217,3.2112595028734,99.1114973623497,71.22153843,7.64580732341689,1.07499250188568,85.0988156931494,6.02178872708098,2.48796374961997,"Master","Moderate"
"S0282",63.0154272537827,"D",1,58.5897336268345,44.3470205236841,57.9028746848375,56.9254316049219,3.9626543242665,64.3230914852629,86.97920843,7.69974502714553,1.80550011628211,43.7598404083198,5.77488017650816,4.37153411533444,"High School","Quiet"
"S0283",52.8797759033823,"D",1,60.6570623951969,66.4008908970574,62.6093866448414,60.1901281006972,2.94007195009616,65.7212760804539,76.5915090042032,6.74777237648163,5.98006391691124,35.9551849552663,4.40216847422514,6.759334574,"High School","Moderate"
"S0284",49.4772908866012,"F",0,45.1690066912478,36.4704378,44.6528979265853,42.5223461290059,1.34161212065089,59.7575384941969,65.812925973656,7.26327022849308,1.89999808305343,49.4344383618122,9.37431504848801,1,"High School","Noisy"
"S0285",79.13593334,"C",1,71.8054077547896,69.99320305,73.1322195017877,64.2330562088857,4.88984556011161,77.1183771530872,85.7743703192455,7.70615459287411,3.51273803361012,41.50684361,8.15091151675031,1,"High School","Moderate"
"S0286",44.1843672900157,"F",0,41.9768250588208,36.37847559,39.0630317707629,43.584791115517,3.07204172550439,58.6373958354839,93.4654657986325,5.35947348598683,5.24208863215256,58.1165307911669,4.7297089409179,6.11023559882413,"High School","Noisy"
"S0287",63.52496195568,"D",1,65.6078909972853,59.1344836186808,53.4138052059032,74.3825563555215,3.45674497727605,75.8656065686552,87.22258025,8.04929120244423,1.10200805344103,76.2944921859918,4.39027574642284,7.29542600761213,"Master","Moderate"
"S0288",74.8141838036919,"C",1,69.8454549089167,75.64958885,69.1740591,69.93746306,1.94643913083003,70.0297855045151,70.2087753278887,6.37350274760348,4.0224449112923,82.9883517208509,9.84923520058746,1,"Master","Moderate"
"S0289",74.73569978,"C",1,55.7597688670556,53.4212628604962,62.8735095475553,56.8860894532934,2.93399234042722,60.9719258412099,85.2477619863679,7.97059748499956,2.38512724434812,101.088129664177,8.087035303,1.43441043064525,"Bachelor","Quiet"
"S0290",77.2555018878848,"C",1,72.49582933,74.2283487399492,77.1269063425036,75.9594431068799,2.71659796783329,67.2568409686023,88.88424994,6.47751986475568,5.31167458219866,89.0615903923523,6.50473642656245,4.01092420352095,"High School","Moderate"
"S0291",43.114166638467,"F",0,41.6775137466477,41.44291085,46.5045011696036,35.3308612639142,1.29958336800793,49.7208860336379,67.3495669030214,6.93835561009918,2.4173057463204,84.7882492616598,8.21038624453471,3.41148750325034,"Bachelor","Quiet"
"S0292",54.3634662746655,"D",1,42.0541503812068,44.43935452,48.2348039902379,50.5667236718548,1.42464141418987,58.4367300932281,68.9904796242568,7.00128696608795,4.43377860140954,67.0603824737197,8.53799071888096,1,"Master","Quiet"
"S0293",90.774457091402,"A",1,85.24303084,85.6271402915825,85.68631879,86.2546748183952,4.3498900784751,81.11661386,94.15235091,7.135264725,4.37109816223698,72.6427591464125,8.67977321433268,1,"High School","Quiet"
"S0294",59.129922458437,"D",1,59.8104852776195,53.3955241566766,60.7970638146474,67.969769773065,1.95927980882636,66.7480575013938,68.8851693214289,7.68870673813986,2.107467744,67.30687465,6.86726383391835,3.76415477235406,"Bachelor","Moderate"
"S0295",54.3762178474491,"D",1,46.9883281958537,51.9696622930894,43.9000687186819,43.3231632182337,1.77983308599452,69.7111930838626,65.4193536399207,7.13295308038095,1.17399599934175,105.794942705524,6.57929654874909,4.21977152439321,"High School","Quiet"
"S0296",69.39006482,"C",1,68.7233793030142,66.2545963872077,67.14301502,77.8136889158034,3.01964580500056,80.5018407,76.0658980914329,6.84411707751086,3.04624786892699,50.700040729356,4.0661685056134,5.93996294482182,"High School","Noisy"
"S0297",89.3099270538857,"B",1,82.34964542,74.5667359271248,85.42850117,86.2254228905975,4.07498852545005,79.5008077729893,87.314814756003,7.26417385349048,2.44596575982935,30.5148838387768,9.55934269085103,1,"Bachelor","Noisy"
"S0298",46.5599343869388,"F",0,51.8701565123264,49.7295807074968,57.8895786981705,54.6353569415882,1.24778607431595,56.9654726902034,55.72508092,6.46590354925441,5.04488874806854,88.6187907503615,7.61984727033366,3.37453146065839,"Master","Moderate"
"S0299",73.3819364,"C",1,74.258976170045,81.7627751232166,73.56174479164,75.4290984418108,3.30723167855302,74.2959625447472,82.6929595321051,6.87432645503616,5.00182094227673,48.2215965274948,5.21892362313981,5.30911238140816,"Bachelor","Quiet"
"S0300",56.120137896973,"D",1,44.6941105746572,48.94521929,42.4431642504002,43.451467484285,1.47684177136229,59.3479483177433,56.345079827491,6.00701345545776,3.28511976096313,110.110362267883,9.517620517,1,"Bachelor","Noisy"
"S0301",47.9681985032275,"F",0,42.8424946642734,41.0992339922341,42.8451344585564,48.8451529566428,1.14584420330247,58.1355725207464,62.4130246537433,6.95739518929192,4.03256112661609,107.314169673599,9.48959141062178,1,"Bachelor","Moderate"
"S0302",75.7034952967416,"C",1,69.2245047362481,67.478216214656,72.2305384808937,69.9263040854884,1.21097580864887,71.1236578486328,61.928105046277,6.64862004880129,4.02129757993463,36.9054634735385,9.93510498619658,1,"High School","Moderate"
"S0303",83.2877147244716,"B",1,69.7349316885559,68.126756432469,62.5156576078882,59.89958317,4.33665643283376,71.60015137,94.1012408202711,6.04001246916659,5.13579074213812,39.574956487267,9.24433937883387,1.44155107760405,"Master","Moderate"
"S0304",73.9525954486803,"C",1,75.0586445824014,85.4423845002056,63.5777398167152,69.4727122738664,1.47188993451225,75.5966142117119,62.1082414950225,6.6912529899304,3.12501207061599,74.5654433022,9.98670632692039,1,"Master","Moderate"
"S0305",78.7321947125185,"C",1,79.9350233547464,81.8447006159042,77.1823391072885,79.0057945937827,1.18060545764917,76.7898061832954,77.1903564273942,7.17956114805525,2.37723339895255,84.8300396492419,5.46811712873964,4.09617203887563,"High School","Moderate"
"S0306",100,"A",1,93.6718643704394,95.8220726063948,87.5683022408686,95.2218592862672,2.75159954857165,87.8775447283477,84.3165749866181,5.501905071,2.32517459070274,54.7417503734017,9.0534975111954,1,"Master","Quiet"
"S0307",93.0601591318455,"A",1,68.3965191565657,73.547936426725,65.85581817,68.1135767120663,4.3759738877681,76.0001031578072,87.5370263772574,6.54506679568092,3.68096139641102,94.5117945029434,8.93816985277459,1.10213784655566,"Bachelor","Quiet"
"S0308",65.1681459963896,"C",1,57.7626060117685,58.9565518069011,57.0237044176812,63.8574599607368,2.04963350595721,64.3280775699718,71.6606754967066,6.58837028357854,3.24574101366106,83.5424418826984,5.3856421553244,5.50928790624116,"Master","Quiet"
"S0309",70.3909868884415,"C",1,83.7352407122787,82.44002998,81.4689986671636,73.9797313920856,2.68685047010367,88.2229469861745,73.82847398635,7.30621044818391,3.20060385492468,59.2341698773699,4.59062529400594,6.00046523731928,"High School","Quiet"
"S0310",67.0228819114459,"C",1,54.8957738194141,53.9140245739892,62.1581114917678,55.6137135019399,1.159690130255,62.547575400504,56.524502669013,7.16053065011018,1.45568669544854,32.28343392,9.8765230820656,1,"Master","Moderate"
"S0311",66.0943663541952,"C",1,64.14342813881,63.7854218417397,65.7771519618216,55.0535320118742,2.7963140565395,63.9827110003283,71.2627802097754,6.51453748887946,4.59301870345098,97.5135253168666,5.77614730912366,4.98752084059533,"High School","Moderate"
"S0312",60.5825617492712,"D",1,44.3151009738246,44.1289897912754,45.8174727718788,48.1136624512455,3.31045232254853,64.0614408437376,85.26560668,8.15053328185778,2.06868343990955,49.3278299242574,9.22535074280684,1.17538651088478,"Bachelor","Noisy"
"S0313",49.6885550833173,"F",0,41.3942908878502,45.0324386060351,44.5053266080672,40.9219973156401,3.28362821500858,56.6101047718534,79.4293809747379,7.90174531459463,1.98476815104361,105.102636911637,4.02476292804762,5.548637436,"High School","Noisy"
"S0314",72.24324759,"C",1,92.9456628072859,93.2053922363224,87.251497218382,95.0437126674065,2.32970676869746,88.0792887574299,78.1361978071006,7.53199821955564,3.06379160138697,67.826123404883,4.12614884331761,5.7491329984459,"Master","Quiet"
"S0315",74.2628695289774,"C",1,85.9789066281713,89.6421070142492,91.1744655652727,81.65949183,2.26213272265254,70.971110308583,77.5902382991776,7.10839627236787,2.13889170808901,81.9369698368589,6.795227852,3.05654925897867,"Bachelor","Moderate"
"S0316",62.6391978564177,"D",1,78.2785813351534,77.8749984346105,77.8997599024761,84.6759059934421,1.42649447574639,86.101570374992,71.1345166835212,7.0957287386828,3.91929133654008,108.56538573681,5.43228810361038,5.07297323956382,"Master","Noisy"
"S0317",72.5763675869598,"C",1,62.4924119427848,62.8855878943653,65.8448150289909,67.7010352630791,2.46719328258507,74.6076730115944,70.4099989954802,7.0258560907715,2.85731669667236,107.726070082796,8.13904770061579,1.49392968466257,"High School","Noisy"
"S0318",53.0214948966138,"D",1,49.5311876038965,39.540184181236,44.1719014386957,52.448909118956,1.39797867549186,57.2632110561332,66.3566148083786,6.92858581077235,3.24455861296395,63.4367617719216,7.39338595340773,2.21620486017064,"Bachelor","Noisy"
"S0319",50.2051415678721,"D",1,48.6040373469097,53.1856757204221,40.8352435168294,47.9564511125925,4.06638377884821,56.9081330542234,93.8261088716936,7.09908868946723,3.68584660802014,48.8000003443359,4.46491478470295,7.503842525,"High School","Noisy"
"S0320",73.1805219112489,"C",1,53.7633593990527,55.4958017785427,57.8528076891779,56.6626458255284,4.86509719099274,75.243009220014,96.2800810344076,7.09619992206683,2.01767761240902,99.7631469955735,4.9757697778943,5.9639657038528,"Master","Quiet"
"S0321",85.8666617040787,"B",1,70.2074665588366,75.1975171081349,72.08951419,66.6730037188999,4.88029782666683,71.4168337619285,94.94411848,8.21287411792331,1.77875811432765,68.97721832,6.32829562035049,2.91110371522438,"High School","Moderate"
"S0322",68.5517351630243,"C",1,79.3027757485034,64.821498857535,74.7925179767159,83.580554043607,4.46028439750158,75.4804636305886,102.650447303896,6.29930207589062,5.40210951436802,47.2837794203104,5.1136243837326,5.4573166102096,"Master","Quiet"
"S0323",84.5869304067578,"B",1,76.3108557194752,86.7527292433789,71.9625403131018,84.5582601910948,3.40316859735848,66.82516739,85.169165352245,7.358594729,3.16861851415711,111.398280808544,8.75333408346357,1.36501598219161,"Master","Noisy"
"S0324",60.5446555212402,"D",1,55.3963643320269,54.698416191251,61.02353825,60.7494171319228,3.80346278897552,65.9442911380057,91.2144666433139,7.809659825,3.0604680481627,47.8293774816979,6.49642141331968,3.89512976194041,"Bachelor","Noisy"
"S0325",84.0903183264913,"B",1,92.5175904364757,98.0585045201633,86.570530972139,88.8695780874386,2.14082321072166,85.1201971440591,67.2978520480769,8.16240866187833,1.17806075136421,32.32264514,4.560591201055,5.57675012351011,"Bachelor","Moderate"
"S0326",81.9936465802738,"B",1,80.5843304182673,75.3848007826396,88.7976951845471,82.3914170046328,3.52308168069048,83.869630692981,79.1343944742939,6.24857599477365,3.48988151293697,31.8251976390678,6.90605741363275,4.28358523185249,"High School","Moderate"
"S0327",60.4196978749052,"D",1,70.489472888127,73.5533424134399,65.98636921,64.02376517,2.822598198,68.2493443031411,75.3787331051345,7.09119336508844,3.770848608055,86.0083820808838,4.54502908636849,5.800591258,"Master","Quiet"
"S0328",77.5888259511214,"C",1,73.6446410428894,68.37756323,76.8366006709313,76.5065925987678,2.928069359,69.2208865602416,78.6605866541273,7.28709839079832,3.79420435477333,89.5507554645777,4.7736238325189,5.16428746926681,"Master","Moderate"
"S0329",65.4281128323208,"C",1,63.0780034335284,59.9591586300494,61.4349110547835,65.3310204978411,4.03110624150063,73.79381489,84.9899623809196,7.08538475709605,4.53515584661442,57.9937534551286,5.43765899216923,5.60453158481379,"Bachelor","Quiet"
"S0330",63.9678560629776,"D",1,53.6252044225637,63.1953611918976,56.6411415779754,44.2761227249028,2.12767342238901,71.8462525674172,71.2275101806381,6.87712983045617,1.88740917495506,58.8009890322357,9.157166231,1.07611880960293,"Bachelor","Quiet"
"S0331",65.3609866903838,"C",1,59.5784973258194,58.6250853220027,56.8579273152484,53.7695781062576,2.27215844677808,61.9334869073203,64.2790585274383,6.99314768,2.26111567115309,60.5544523553948,9.54767519399783,1,"Bachelor","Noisy"
"S0332",100,"A",1,81.68153608,82.7687004414389,80.8675715451788,80.2658415918215,4.69856716451455,86.2483384692689,91.38543453,6.98118342002519,5.05365232615206,91.2142692082991,8.95754637599241,1.3564762264937,"Bachelor","Quiet"
"S0333",47.6037701707329,"F",0,40.7916418746366,45.1419805280803,40.9962377516152,39.2873431389324,1.22489717940389,60.58353014,65.6035280354233,5.89836388939359,5.735853084,35.2320411924146,6.00446330450708,3.90192767212655,"High School","Noisy"
"S0334",52.6002755479149,"D",1,46.3839952278804,48.8624046677434,41.373057948973,40.3366105507864,2.94253719365336,68.6510243093134,82.44432454,7.34625285061686,1.6796637368366,113.620471742219,5.634678647,4.37454834634248,"High School","Quiet"
"S0335",56.0057445766841,"D",1,42.53014531,43.2822398369143,46.234267038297,44.4750389579573,4.65120320163145,60.9139708480101,94.5526481893801,7.74146357299316,3.48824777252609,50.0268939759702,7.29493414474144,2.11837126649669,"High School","Quiet"
"S0336",53.6343444024377,"D",1,42.2400841275434,44.0648891398745,39.6740162951854,43.4974521722459,3.44145203127263,48.5086524763319,79.3256987673415,7.35483599569822,2.07088126369793,119.970588471788,8.33111896319867,1,"High School","Moderate"
